epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1104.85,1.63835,1.17687,1.48597,0.7062,0.66955,0.72094,0.36342,1.57968,1.2612,1.56227,0.0016832,0.0016832,0.0016832
26,1148.6,1.62599,1.16022,1.48355,0.7396,0.66556,0.74038,0.37908,1.57929,1.19259,1.55363,0.00167,0.00167,0.00167
27,1192.57,1.62562,1.17137,1.48293,0.72576,0.66536,0.72728,0.36879,1.5908,1.25161,1.58301,0.0016568,0.0016568,0.0016568
28,1236.23,1.62173,1.15415,1.47269,0.72265,0.62836,0.71187,0.37286,1.54664,1.29817,1.55079,0.0016436,0.0016436,0.0016436
29,1279.88,1.62002,1.14055,1.46301,0.75116,0.67154,0.7434,0.3949,1.5518,1.16243,1.53081,0.0016304,0.0016304,0.0016304
30,1323.95,1.58916,1.11939,1.45214,0.75227,0.66921,0.74544,0.39273,1.53879,1.14996,1.53499,0.0016172,0.0016172,0.0016172
31,1367.89,1.59353,1.11504,1.44481,0.74911,0.65792,0.73429,0.38426,1.5417,1.18795,1.52192,0.001604,0.001604,0.001604
32,1411.76,1.59447,1.11734,1.44516,0.69932,0.64343,0.70252,0.35925,1.55672,1.29978,1.53985,0.0015908,0.0015908,0.0015908
33,1456.03,1.57636,1.10405,1.43814,0.67419,0.67623,0.7095,0.36618,1.53361,1.29753,1.53854,0.0015776,0.0015776,0.0015776
34,1499.71,1.57004,1.0847,1.42404,0.72372,0.65692,0.72019,0.36668,1.56737,1.20664,1.54248,0.0015644,0.0015644,0.0015644
35,1543.24,1.57593,1.07768,1.42935,0.74642,0.67453,0.74906,0.3928,1.524,1.14357,1.5214,0.0015512,0.0015512,0.0015512
36,1587.12,1.55058,1.07,1.42833,0.74505,0.67121,0.74647,0.38544,1.57621,1.15223,1.54991,0.001538,0.001538,0.001538
37,1631,1.54559,1.04576,1.41066,0.73995,0.69512,0.75323,0.39152,1.58621,1.13399,1.55255,0.0015248,0.0015248,0.0015248
38,1674.92,1.54876,1.04609,1.40655,0.77035,0.69877,0.77458,0.4043,1.53147,1.10609,1.48001,0.0015116,0.0015116,0.0015116
39,1718.58,1.55202,1.04655,1.40503,0.74213,0.66556,0.74665,0.39847,1.50431,1.15477,1.48641,0.0014984,0.0014984,0.0014984
40,1762.15,1.53877,1.03603,1.40863,0.76282,0.70818,0.7711,0.40542,1.51752,1.09634,1.49068,0.0014852,0.0014852,0.0014852
41,1805.91,1.53203,1.03162,1.40289,0.76508,0.70707,0.77322,0.40053,1.56245,1.07769,1.5125,0.001472,0.001472,0.001472
42,1849.68,1.51659,1.01119,1.38881,0.75073,0.69146,0.75541,0.3916,1.55868,1.10472,1.53155,0.0014588,0.0014588,0.0014588
43,1893.69,1.52391,1.00492,1.38422,0.76584,0.71799,0.77204,0.41135,1.51116,1.10173,1.47539,0.0014456,0.0014456,0.0014456
44,1937.33,1.52589,1.01553,1.38619,0.7715,0.69246,0.76852,0.40338,1.52177,1.09439,1.46866,0.0014324,0.0014324,0.0014324
45,1981.3,1.51102,1.00025,1.37736,0.78183,0.68283,0.76684,0.41131,1.49503,1.07716,1.46332,0.0014192,0.0014192,0.0014192
46,2025.32,1.5007,0.99633,1.37468,0.75583,0.70342,0.76908,0.41307,1.48949,1.10315,1.47947,0.001406,0.001406,0.001406
47,2069.14,1.49672,0.9882,1.37117,0.77927,0.7,0.77887,0.42045,1.47938,1.05103,1.45689,0.0013928,0.0013928,0.0013928
48,2112.86,1.50281,0.9926,1.37156,0.78793,0.69977,0.77593,0.42283,1.48011,1.04872,1.45863,0.0013796,0.0013796,0.0013796
49,2156.84,1.49899,0.97862,1.36689,0.76502,0.70209,0.77275,0.4193,1.50375,1.04975,1.46586,0.0013664,0.0013664,0.0013664
50,2200.88,1.49392,0.9766,1.36475,0.75745,0.69696,0.76433,0.41188,1.50612,1.11106,1.48012,0.0013532,0.0013532,0.0013532
51,2244.85,1.48379,0.97048,1.36034,0.76541,0.70508,0.77121,0.41356,1.51327,1.04472,1.48806,0.00134,0.00134,0.00134
52,2288.98,1.48114,0.96625,1.35515,0.79059,0.69113,0.77321,0.41317,1.50134,1.02877,1.474,0.0013268,0.0013268,0.0013268
53,2332.78,1.47744,0.95476,1.34413,0.7763,0.72379,0.78886,0.42517,1.49692,1.0376,1.47401,0.0013136,0.0013136,0.0013136
54,2376.25,1.46404,0.94323,1.34309,0.76773,0.70475,0.76715,0.41099,1.51201,1.03356,1.48348,0.0013004,0.0013004,0.0013004
55,2420.14,1.46934,0.95454,1.34112,0.77659,0.70973,0.78063,0.41785,1.5008,1.02046,1.47034,0.0012872,0.0012872,0.0012872
56,2463.97,1.46453,0.94341,1.33857,0.79011,0.70375,0.78388,0.42401,1.48551,1.01873,1.4573,0.001274,0.001274,0.001274
57,2507.98,1.45796,0.92517,1.33127,0.78247,0.71073,0.78329,0.42814,1.48323,1.00674,1.45073,0.0012608,0.0012608,0.0012608
58,2552.14,1.44961,0.92944,1.3287,0.7675,0.70409,0.77257,0.41212,1.50631,1.04622,1.47593,0.0012476,0.0012476,0.0012476
59,2595.96,1.45433,0.93299,1.32802,0.79187,0.71438,0.78729,0.42158,1.49102,1.01752,1.46417,0.0012344,0.0012344,0.0012344
60,2639.85,1.45019,0.92879,1.3316,0.76532,0.70641,0.7803,0.42131,1.48588,1.05514,1.45443,0.0012212,0.0012212,0.0012212
61,2683.69,1.44401,0.9147,1.32442,0.76518,0.72075,0.78083,0.42025,1.48533,1.02053,1.47234,0.001208,0.001208,0.001208
62,2727.55,1.44069,0.91679,1.32082,0.78889,0.70618,0.77968,0.42586,1.47001,1.00099,1.45234,0.0011948,0.0011948,0.0011948
63,2771.5,1.44029,0.91244,1.3189,0.77692,0.72523,0.78432,0.41978,1.50337,0.99477,1.46458,0.0011816,0.0011816,0.0011816
64,2815.37,1.42543,0.90158,1.30743,0.7699,0.72202,0.78235,0.41929,1.5008,1.02974,1.45696,0.0011684,0.0011684,0.0011684
65,2859.44,1.42825,0.89089,1.30693,0.79,0.7094,0.78416,0.42464,1.47567,1.02822,1.45133,0.0011552,0.0011552,0.0011552
66,2903.35,1.42722,0.8988,1.3052,0.79151,0.70707,0.77821,0.42392,1.48145,0.99168,1.45521,0.001142,0.001142,0.001142
67,2947.4,1.42268,0.88881,1.30439,0.78549,0.71389,0.77848,0.41669,1.50504,0.99035,1.45876,0.0011288,0.0011288,0.0011288
68,2991.16,1.4257,0.88263,1.29857,0.79331,0.70973,0.78358,0.42088,1.51149,0.97026,1.45917,0.0011156,0.0011156,0.0011156
69,3035,1.40656,0.87929,1.29134,0.78242,0.72017,0.79154,0.43148,1.47938,0.98907,1.43719,0.0011024,0.0011024,0.0011024
70,3079.55,1.42417,0.88784,1.29681,0.77768,0.71796,0.7893,0.43122,1.47284,0.97809,1.4451,0.0010892,0.0010892,0.0010892
71,3124.46,1.41362,0.87644,1.2918,0.78863,0.7363,0.80058,0.44007,1.46599,0.97985,1.421,0.001076,0.001076,0.001076
72,3169.13,1.41809,0.88623,1.29513,0.7794,0.71372,0.78412,0.42588,1.48068,0.99126,1.44134,0.0010628,0.0010628,0.0010628
73,3214.46,1.39709,0.85989,1.28524,0.79553,0.71328,0.7899,0.43216,1.48104,0.96482,1.42963,0.0010496,0.0010496,0.0010496
74,3259.48,1.41733,0.87052,1.2881,0.77452,0.7301,0.78952,0.4303,1.47624,0.96246,1.42916,0.0010364,0.0010364,0.0010364
75,3304.28,1.38692,0.84886,1.27285,0.78621,0.73398,0.79094,0.43062,1.47678,0.95905,1.43407,0.0010232,0.0010232,0.0010232
76,3348.21,1.40209,0.86828,1.28688,0.78229,0.72917,0.79913,0.44227,1.45417,0.94621,1.43063,0.00101,0.00101,0.00101
77,3392.34,1.40021,0.8561,1.27757,0.80598,0.7133,0.79676,0.43796,1.47222,0.96257,1.42002,0.0009968,0.0009968,0.0009968
78,3436.27,1.38668,0.85,1.27481,0.80654,0.72691,0.80105,0.43483,1.49627,0.94217,1.44341,0.0009836,0.0009836,0.0009836
79,3480.11,1.39528,0.8616,1.27746,0.79958,0.71239,0.79603,0.44016,1.46593,0.93905,1.41895,0.0009704,0.0009704,0.0009704
80,3524.1,1.38517,0.84009,1.26971,0.79039,0.72534,0.80264,0.43949,1.46676,0.95342,1.42386,0.0009572,0.0009572,0.0009572
81,3567.97,1.39121,0.85639,1.27455,0.78401,0.73176,0.79807,0.43199,1.49327,0.96811,1.44574,0.000944,0.000944,0.000944
82,3611.72,1.38513,0.84432,1.26912,0.79982,0.727,0.80099,0.44078,1.45684,0.94688,1.42633,0.0009308,0.0009308,0.0009308
83,3655.6,1.38064,0.84056,1.26573,0.79104,0.72899,0.80075,0.42934,1.49249,0.94969,1.44621,0.0009176,0.0009176,0.0009176
84,3699.57,1.37731,0.83614,1.26212,0.78515,0.72136,0.7854,0.42169,1.49974,0.95841,1.45172,0.0009044,0.0009044,0.0009044
85,3743.37,1.36977,0.83511,1.26323,0.80263,0.72393,0.80258,0.4401,1.47402,0.93345,1.42636,0.0008912,0.0008912,0.0008912
86,3787.41,1.36376,0.82461,1.25314,0.80346,0.72364,0.79543,0.42883,1.4999,0.93714,1.4407,0.000878,0.000878,0.000878
87,3831.34,1.36777,0.83004,1.25783,0.78731,0.73065,0.79791,0.43466,1.47256,0.92941,1.42595,0.0008648,0.0008648,0.0008648
88,3875.18,1.36974,0.82867,1.257,0.7998,0.71516,0.7944,0.43409,1.48085,0.92978,1.42622,0.0008516,0.0008516,0.0008516
89,3921.4,1.36045,0.82556,1.25221,0.78819,0.72173,0.79391,0.43732,1.48249,0.9364,1.44501,0.0008384,0.0008384,0.0008384
90,3965.65,1.37825,0.8272,1.25537,0.78351,0.72866,0.79012,0.42957,1.49773,0.95788,1.43831,0.0008252,0.0008252,0.0008252
91,4009.69,1.34669,0.80833,1.24198,0.78765,0.72833,0.79704,0.43336,1.47496,0.94003,1.42798,0.000812,0.000812,0.000812
