epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,14832.9,2.60762,1.57433,2.7722,0.81119,0.76909,0.8218,0.48293,2.68221,1.62143,3.19198,0.005512,0.005512,0.005512
70,15049.3,2.60988,1.5601,2.76726,0.82169,0.74167,0.82167,0.48862,2.65181,1.63878,3.1806,0.005446,0.005446,0.005446
71,15266,2.60119,1.5799,2.77052,0.79961,0.78333,0.83497,0.49541,2.6445,1.5707,3.15711,0.00538,0.00538,0.00538
72,15483.9,2.59533,1.57794,2.76107,0.80493,0.7828,0.8361,0.49833,2.62163,1.57627,3.12941,0.005314,0.005314,0.005314
73,15698.8,2.60331,1.54438,2.75325,0.79615,0.77473,0.82914,0.49551,2.62646,1.59184,3.14853,0.005248,0.005248,0.005248
74,15915,2.57706,1.5184,2.7512,0.81101,0.76237,0.82692,0.49586,2.62193,1.58362,3.1465,0.005182,0.005182,0.005182
75,16127.9,2.57436,1.52332,2.7438,0.80889,0.76559,0.82236,0.49091,2.65348,1.61009,3.17628,0.005116,0.005116,0.005116
76,16339.2,2.57411,1.51829,2.73606,0.81838,0.77849,0.83859,0.50503,2.59819,1.5615,3.13898,0.00505,0.00505,0.00505
77,16551.8,2.57928,1.52307,2.7381,0.81467,0.78199,0.83707,0.50143,2.6142,1.5865,3.14387,0.004984,0.004984,0.004984
78,16766.2,2.56645,1.51715,2.7237,0.80239,0.78414,0.83126,0.49547,2.63838,1.58866,3.1399,0.004918,0.004918,0.004918
79,16979.1,2.54565,1.48634,2.71956,0.79994,0.7793,0.83192,0.501,2.61972,1.56818,3.14498,0.004852,0.004852,0.004852
80,17192.6,2.53748,1.48902,2.72277,0.81122,0.78145,0.83471,0.507,2.58971,1.54248,3.10943,0.004786,0.004786,0.004786
81,17403.5,2.55932,1.50668,2.7301,0.8099,0.77177,0.83452,0.50401,2.60055,1.5609,3.12328,0.00472,0.00472,0.00472
82,17612.3,2.54078,1.46923,2.70985,0.80666,0.77688,0.83264,0.50301,2.60313,1.56113,3.12238,0.004654,0.004654,0.004654
83,17822.3,2.53281,1.48074,2.70622,0.81954,0.76317,0.83372,0.50628,2.60254,1.53358,3.13387,0.004588,0.004588,0.004588
84,18033.6,2.5301,1.47494,2.70058,0.81902,0.77491,0.83588,0.50588,2.59242,1.54484,3.10881,0.004522,0.004522,0.004522
85,18242.6,2.5203,1.4627,2.68008,0.81987,0.78186,0.83996,0.50832,2.60763,1.5212,3.10985,0.004456,0.004456,0.004456
86,18452.6,2.51021,1.44906,2.6831,0.82157,0.77733,0.83883,0.5076,2.61328,1.52182,3.12247,0.00439,0.00439,0.00439
87,18662.2,2.50796,1.44953,2.68924,0.8269,0.78459,0.84691,0.50926,2.61613,1.53183,3.10815,0.004324,0.004324,0.004324
88,18875.2,2.49429,1.4402,2.67724,0.82639,0.76882,0.8437,0.50686,2.61552,1.53817,3.14345,0.004258,0.004258,0.004258
89,19083.8,2.49012,1.43993,2.68294,0.81993,0.78584,0.84558,0.5098,2.62835,1.51589,3.14324,0.004192,0.004192,0.004192
90,19295.8,2.48624,1.4192,2.66859,0.82973,0.77876,0.84397,0.50759,2.61846,1.52258,3.14237,0.004126,0.004126,0.004126
91,19506,2.46858,1.41091,2.65214,0.83637,0.76855,0.83984,0.50765,2.63005,1.54176,3.14308,0.00406,0.00406,0.00406
92,19715.9,2.47876,1.41708,2.65724,0.82663,0.77799,0.83981,0.507,2.61592,1.53745,3.12365,0.003994,0.003994,0.003994
93,19925.6,2.45173,1.39806,2.65544,0.82165,0.78898,0.84607,0.5095,2.64138,1.51493,3.14241,0.003928,0.003928,0.003928
94,20137.9,2.45834,1.39612,2.65166,0.82814,0.78387,0.84325,0.50548,2.64489,1.51436,3.1569,0.003862,0.003862,0.003862
95,20353.3,2.45295,1.39853,2.64159,0.82237,0.78441,0.83894,0.50518,2.62745,1.53222,3.12388,0.003796,0.003796,0.003796
96,20565,2.46045,1.39048,2.64122,0.81939,0.77554,0.83546,0.5071,2.62491,1.5311,3.11298,0.00373,0.00373,0.00373
97,20772.7,2.42833,1.37319,2.62747,0.82063,0.78065,0.83966,0.50961,2.61472,1.52177,3.12296,0.003664,0.003664,0.003664
98,20982.6,2.43875,1.37743,2.60903,0.82183,0.78986,0.84435,0.50845,2.63939,1.51286,3.13442,0.003598,0.003598,0.003598
99,21190.9,2.43051,1.37045,2.626,0.82788,0.7914,0.84616,0.50687,2.65216,1.51681,3.14724,0.003532,0.003532,0.003532
100,21401.9,2.42793,1.36452,2.61312,0.82725,0.78871,0.845,0.50835,2.63971,1.5207,3.14565,0.003466,0.003466,0.003466
101,21615.2,2.41706,1.35346,2.61353,0.83052,0.78246,0.84603,0.50784,2.64313,1.53049,3.15309,0.0034,0.0034,0.0034
102,21830.3,2.42129,1.34908,2.6088,0.83241,0.77957,0.84135,0.50897,2.62924,1.54008,3.15141,0.003334,0.003334,0.003334
103,22040.5,2.41576,1.3515,2.60891,0.83512,0.7828,0.84239,0.50596,2.6368,1.5157,3.15616,0.003268,0.003268,0.003268
104,22255.6,2.39642,1.34203,2.60999,0.82382,0.79409,0.8435,0.50859,2.62486,1.52416,3.14546,0.003202,0.003202,0.003202
